AoA,CL,CD
-5.0,-0.0571,0.10029
-4.5,-0.0576,0.09757
-4.0,-0.0681,0.09509
-3.5,-0.1579,0.0958
-3.0,-0.2442,0.09632
-2.5,-0.3296,0.09617
-2.0,-0.4126,0.09465
-1.5,-0.4561,0.09038
-1.0,-0.3195,0.08058
-0.5,-0.2359,0.0742
0.0,-0.1474,0.06989
0.5,-0.077,0.067
1.0,-0.0101,0.06539
1.5,0.0444,0.06508
2.0,0.1026,0.06452
