AoA,CL,CD
-5.0,-0.6034,0.04551
-4.5,-0.5431,0.05067
-4.0,-0.5,0.05175
-3.5,-0.4483,0.0534
-3.0,-0.4007,0.05346
-2.5,-0.3533,0.05319
-2.0,-0.3408,0.0521
-1.5,-0.3344,0.051
-1.0,-0.291,0.05092
-0.5,-0.2768,0.05017
