AoA,CL,CD
-5.0,-0.0204,0.09221
-4.5,-0.02,0.08969
-4.0,-0.02,0.0872
-3.5,-0.0204,0.08479
-3.0,-0.0381,0.08287
-2.5,-0.1196,0.08359
-2.0,-0.1955,0.0834
-1.5,-0.2673,0.08242
-1.0,-0.3516,0.08145
-0.5,-0.3988,0.07855
0.0,-0.1978,0.07334
0.5,-0.0628,0.06899
1.0,0.0052,0.06636
1.5,0.0721,0.06488
2.0,0.1365,0.06452
2.5,0.1929,0.06492
3.0,0.2488,0.06489
