AoA,CL,CD
-5.0,-0.0321,0.07183
-4.5,-0.0255,0.06871
-4.0,-0.0201,0.06571
-3.5,-0.0775,0.06669
-3.0,-0.1394,0.06819
-2.5,-0.1938,0.06888
-2.0,-0.2507,0.06929
-1.5,-0.2944,0.06861
-1.0,-0.2467,0.06802
-0.5,0.0549,0.05954
0.0,0.1903,0.05457
0.5,0.323,0.05128
1.0,0.4056,0.048
