AoA,CL,CD
-5.0,-0.3476,0.08704
-4.5,-0.3765,0.08298
-4.0,-0.3828,0.07736
-3.5,-0.3706,0.07062
-3.0,-0.3349,0.06333
-2.5,-0.2763,0.05584
-2.0,-0.2231,0.05033
-1.5,-0.1657,0.04559
-1.0,-0.1145,0.04105
