AoA,CL,CD
-5.0,-0.0337,0.09389
-4.5,-0.0346,0.09149
-4.0,-0.0357,0.08908
-3.5,-0.06,0.08756
-3.0,-0.1454,0.08826
-2.5,-0.2265,0.08861
-2.0,-0.3032,0.08799
-1.5,-0.3812,0.0866
-1.0,-0.4246,0.0835
-0.5,-0.2368,0.07591
0.0,-0.1504,0.07095
0.5,-0.059,0.06755
1.0,0.0102,0.0653
1.5,0.0788,0.06464
2.0,0.1307,0.06455
2.5,0.1884,0.06464
