AoA,CL,CD
-5.0,-0.0175,0.09323
-4.5,-0.1047,0.09651
-4.0,-0.18,0.09893
-3.5,-0.2624,0.10165
-3.0,-0.3229,0.10066
-2.5,-0.3827,0.10045
-2.0,-0.3835,0.09447
-1.5,-0.3448,0.08695
-1.0,-0.259,0.07882
-0.5,-0.1547,0.07167
0.0,-0.0853,0.06782
0.5,-0.0188,0.06428
1.0,-0.0003,0.06001
