AoA,CL,CD
-5.0,-0.3086,0.08297
-4.5,-0.3149,0.07861
-4.0,-0.3156,0.07386
-3.5,-0.3034,0.06809
-3.0,-0.2764,0.06171
-2.5,-0.2444,0.05514
-2.0,-0.1972,0.0483
-1.5,-0.1601,0.04123
