AoA,CL,CD
-5.0,-0.053,0.10099
-4.5,-0.1234,0.10188
-4.0,-0.2043,0.10336
-3.5,-0.2748,0.10311
-3.0,-0.3555,0.10305
-2.5,-0.4209,0.10112
-2.0,-0.4452,0.09645
-1.5,-0.4175,0.09045
-1.0,-0.3555,0.08334
-0.5,-0.2573,0.07724
0.0,-0.1742,0.07249
0.5,-0.0972,0.06956
1.0,-0.0349,0.06786
1.5,0.0308,0.06655
2.0,0.0869,0.06209
