AoA,CL,CD
-5.0,-0.1464,0.10633
-4.5,-0.1967,0.10685
-4.0,-0.241,0.10639
-3.5,-0.2891,0.10572
-3.0,-0.3536,0.10603
-2.5,-0.3571,0.10015
-2.0,-0.3741,0.0967
-1.5,-0.3599,0.09035
-1.0,-0.334,0.08469
-0.5,-0.3017,0.07883
0.0,-0.2272,0.07312
0.5,-0.1896,0.06755
