AoA,CL,CD
-5.0,-0.4025,0.12036
-4.0,-0.4465,0.11559
-3.5,-0.4149,0.10663
-3.0,-0.0428,0.08361
-2.5,-0.0437,0.08126
-2.0,-0.0698,0.07928
-1.5,-0.1494,0.07838
-1.0,-0.2305,0.07686
-0.5,-0.3205,0.07511
0.0,-0.4133,0.07234
0.5,-0.0392,0.06408
1.0,0.0178,0.06222
1.5,0.0736,0.06136
2.0,0.1273,0.06155
2.5,0.1792,0.0626
3.0,0.2348,0.0637
