AoA,CL,CD
-5.0,-0.3482,0.10593
-4.5,-0.3319,0.10474
-4.0,-0.2815,0.10222
-3.5,-0.298,0.09015
-3.0,-0.2787,0.08413
-2.5,-0.2191,0.07738
-2.0,-0.2,0.07215
